nitrogen_city,nitrogen_county,nitrogen_mean,nitrogen_method,nitrogen_site,nitrogen_date
San Pablo,Contra Costa,8.282609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-14
San Pablo,Contra Costa,12.895652,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-15
San Pablo,Contra Costa,13.613043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-16
San Pablo,Contra Costa,6.081818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-17
San Pablo,Contra Costa,12.56087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-18
San Pablo,Contra Costa,12.35,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-19
San Pablo,Contra Costa,13.304348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-20
San Pablo,Contra Costa,15.518182,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-21
San Pablo,Contra Costa,14.291304,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-22
San Pablo,Contra Costa,8.763636,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-23
San Pablo,Contra Costa,9.356522,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-24
San Pablo,Contra Costa,11.347826,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-25
San Pablo,Contra Costa,9.856522,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-26
San Pablo,Contra Costa,7.831818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-27
San Pablo,Contra Costa,9.486957,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-28
San Pablo,Contra Costa,14.3,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-29
San Pablo,Contra Costa,11.782609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-30
San Pablo,Contra Costa,9.831818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-12-31
San Pablo,Contra Costa,11.03913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-01
San Pablo,Contra Costa,10.986957,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-02
San Pablo,Contra Costa,12.443478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-03
San Pablo,Contra Costa,9.208696,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-04
San Pablo,Contra Costa,4.830435,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-05
San Pablo,Contra Costa,11.56087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-06
San Pablo,Contra Costa,11.186957,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-07
San Pablo,Contra Costa,9.678261,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-08
San Pablo,Contra Costa,8.952174,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-09
San Pablo,Contra Costa,10.943478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-10
San Pablo,Contra Costa,8.430435,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-11
San Pablo,Contra Costa,10.634783,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-12
San Pablo,Contra Costa,12.190909,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-13
San Pablo,Contra Costa,8.613043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-14
San Pablo,Contra Costa,14.408696,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-15
San Pablo,Contra Costa,8.765217,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-16
San Pablo,Contra Costa,11.782609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-17
San Pablo,Contra Costa,4.278261,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-18
San Pablo,Contra Costa,5.547826,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-19
San Pablo,Contra Costa,16.386957,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-20
San Pablo,Contra Costa,12.0,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-21
San Pablo,Contra Costa,12.391304,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-22
San Pablo,Contra Costa,13.578261,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-23
San Pablo,Contra Costa,12.33913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-25
San Pablo,Contra Costa,15.904348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-24
San Pablo,Contra Costa,7.465217,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-26
San Pablo,Contra Costa,13.686957,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-27
San Pablo,Contra Costa,12.204348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-28
San Pablo,Contra Costa,13.535294,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-29
San Pablo,Contra Costa,15.273913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-30
San Pablo,Contra Costa,10.834783,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-01-31
San Pablo,Contra Costa,10.504348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-01
San Pablo,Contra Costa,3.808696,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-02
San Pablo,Contra Costa,2.234783,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-03
San Pablo,Contra Costa,7.891304,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-04
San Pablo,Contra Costa,14.143478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-05
San Pablo,Contra Costa,14.934783,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-06
San Pablo,Contra Costa,14.46087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-07
San Pablo,Contra Costa,6.873913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-08
San Pablo,Contra Costa,1.7,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-09
San Pablo,Contra Costa,15.813043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-10
San Pablo,Contra Costa,15.643478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-11
San Pablo,Contra Costa,13.317391,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-12
San Pablo,Contra Costa,6.147826,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-13
San Pablo,Contra Costa,9.182609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-14
San Pablo,Contra Costa,14.26087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-15
San Pablo,Contra Costa,7.43913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-16
San Pablo,Contra Costa,8.726087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-17
San Pablo,Contra Costa,13.078261,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-18
San Pablo,Contra Costa,14.125,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-19
San Pablo,Contra Costa,12.282609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-20
San Pablo,Contra Costa,13.826087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-21
San Pablo,Contra Costa,8.178261,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-22
San Pablo,Contra Costa,5.891304,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-23
San Pablo,Contra Costa,9.06087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-24
San Pablo,Contra Costa,13.795652,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-25
San Pablo,Contra Costa,14.982609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-26
San Pablo,Contra Costa,12.591304,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-27
San Pablo,Contra Costa,13.238095,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-28
San Pablo,Contra Costa,3.647826,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-02-29
San Pablo,Contra Costa,3.578261,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-01
San Pablo,Contra Costa,3.213043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-02
San Pablo,Contra Costa,8.321739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-03
San Pablo,Contra Costa,9.295652,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-04
San Pablo,Contra Costa,5.284211,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-05
San Pablo,Contra Costa,4.304348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-06
San Pablo,Contra Costa,5.76087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-07
San Pablo,Contra Costa,6.822727,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-08
San Pablo,Contra Costa,9.904348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-09
San Pablo,Contra Costa,12.43913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-10
San Pablo,Contra Costa,8.569565,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-11
San Pablo,Contra Costa,7.481818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-12
San Pablo,Contra Costa,3.482609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-13
San Pablo,Contra Costa,3.9,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-14
San Pablo,Contra Costa,3.421739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-15
San Pablo,Contra Costa,5.342857,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-16
San Pablo,Contra Costa,5.678261,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-17
San Pablo,Contra Costa,6.519048,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-18
San Pablo,Contra Costa,7.95,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-19
San Pablo,Contra Costa,8.695652,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-20
San Pablo,Contra Costa,8.582609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-21
San Pablo,Contra Costa,5.654545,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-22
San Pablo,Contra Costa,5.117391,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-23
San Pablo,Contra Costa,5.530435,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-24
San Pablo,Contra Costa,6.252174,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-25
San Pablo,Contra Costa,5.386364,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-26
San Pablo,Contra Costa,6.431579,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-27
San Pablo,Contra Costa,6.186364,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-28
San Pablo,Contra Costa,3.852174,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-29
San Pablo,Contra Costa,5.204545,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-30
San Pablo,Contra Costa,5.652174,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-03-31
San Pablo,Contra Costa,4.145455,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-01
San Pablo,Contra Costa,2.86087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-02
San Pablo,Contra Costa,4.9,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-03
San Pablo,Contra Costa,3.652174,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-04
San Pablo,Contra Costa,2.781818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-05
San Pablo,Contra Costa,7.686957,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-06
San Pablo,Contra Costa,5.030435,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-07
San Pablo,Contra Costa,4.243478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-08
San Pablo,Contra Costa,4.713043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-10
San Pablo,Contra Costa,5.090909,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-09
San Pablo,Contra Costa,2.640909,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-11
San Pablo,Contra Costa,2.991304,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-12
San Pablo,Contra Costa,6.327273,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-13
San Pablo,Contra Costa,6.056522,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-14
San Pablo,Contra Costa,7.822727,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-15
San Pablo,Contra Costa,3.195652,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-16
San Pablo,Contra Costa,3.730435,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-17
San Pablo,Contra Costa,2.873913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-18
San Pablo,Contra Costa,3.372727,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-19
San Pablo,Contra Costa,3.143478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-20
San Pablo,Contra Costa,5.056522,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-21
San Pablo,Contra Costa,4.621739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-22
San Pablo,Contra Costa,6.163636,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-23
San Pablo,Contra Costa,8.03913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-24
San Pablo,Contra Costa,5.281818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-25
San Pablo,Contra Costa,3.73913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-26
San Pablo,Contra Costa,5.795455,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-27
San Pablo,Contra Costa,6.282609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-28
San Pablo,Contra Costa,2.272727,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-29
San Pablo,Contra Costa,4.813043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-04-30
San Pablo,Contra Costa,4.752174,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-01
San Pablo,Contra Costa,2.491304,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-02
San Pablo,Contra Costa,2.909091,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-03
San Pablo,Contra Costa,6.656522,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-04
San Pablo,Contra Costa,4.869565,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-05
San Pablo,Contra Costa,5.265217,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-06
San Pablo,Contra Costa,7.368182,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-07
San Pablo,Contra Costa,8.530435,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-08
San Pablo,Contra Costa,3.436364,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-09
San Pablo,Contra Costa,2.613043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-10
San Pablo,Contra Costa,6.027273,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-11
San Pablo,Contra Costa,4.069565,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-12
San Pablo,Contra Costa,7.181818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-13
San Pablo,Contra Costa,5.021739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-14
San Pablo,Contra Costa,3.521739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-15
San Pablo,Contra Costa,3.03913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-16
San Pablo,Contra Costa,3.190909,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-17
San Pablo,Contra Costa,3.447826,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-18
San Pablo,Contra Costa,3.878261,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-19
San Pablo,Contra Costa,4.386364,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-21
San Pablo,Contra Costa,4.56087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-20
San Pablo,Contra Costa,5.86087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-22
San Pablo,Contra Costa,6.595455,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-23
San Pablo,Contra Costa,7.213043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-24
San Pablo,Contra Costa,6.236364,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-25
San Pablo,Contra Costa,8.386957,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-26
San Pablo,Contra Costa,3.440909,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-27
San Pablo,Contra Costa,3.547826,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-28
San Pablo,Contra Costa,3.469565,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-30
San Pablo,Contra Costa,2.629412,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-29
San Pablo,Contra Costa,3.172727,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-05-31
San Pablo,Contra Costa,4.908696,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-01
San Pablo,Contra Costa,9.013043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-02
San Pablo,Contra Costa,7.26087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-03
San Pablo,Contra Costa,6.522727,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-04
San Pablo,Contra Costa,2.66087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-05
San Pablo,Contra Costa,1.209091,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-06
San Pablo,Contra Costa,0.830435,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-07
San Pablo,Contra Costa,2.822727,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-08
San Pablo,Contra Costa,6.321739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-09
San Pablo,Contra Costa,4.986364,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-10
San Pablo,Contra Costa,4.943478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-11
San Pablo,Contra Costa,2.873913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-12
San Pablo,Contra Costa,2.695652,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-13
San Pablo,Contra Costa,2.931818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-14
San Pablo,Contra Costa,4.308696,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-15
San Pablo,Contra Costa,3.23913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-16
San Pablo,Contra Costa,6.013043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-17
San Pablo,Contra Costa,9.3,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-18
San Pablo,Contra Costa,3.482609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-19
San Pablo,Contra Costa,3.122727,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-20
San Pablo,Contra Costa,2.5,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-21
San Pablo,Contra Costa,3.436364,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-22
San Pablo,Contra Costa,3.621739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-23
San Pablo,Contra Costa,3.054545,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-24
San Pablo,Contra Costa,3.034783,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-25
San Pablo,Contra Costa,3.813043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-26
San Pablo,Contra Costa,2.452174,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-27
San Pablo,Contra Costa,2.313636,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-28
San Pablo,Contra Costa,4.773913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-29
San Pablo,Contra Costa,5.569565,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-06-30
San Pablo,Contra Costa,3.265217,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-01
San Pablo,Contra Costa,3.786364,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-02
San Pablo,Contra Costa,3.7,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-03
San Pablo,Contra Costa,5.327273,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-04
San Pablo,Contra Costa,4.317391,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-05
San Pablo,Contra Costa,5.554545,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-06
San Pablo,Contra Costa,4.943478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-07
San Pablo,Contra Costa,4.136364,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-08
San Pablo,Contra Costa,4.247826,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-09
San Pablo,Contra Costa,4.443478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-10
San Pablo,Contra Costa,3.76087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-11
San Pablo,Contra Costa,3.963636,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-12
San Pablo,Contra Costa,2.695652,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-13
San Pablo,Contra Costa,3.508696,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-14
San Pablo,Contra Costa,3.5,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-15
San Pablo,Contra Costa,3.395455,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-16
San Pablo,Contra Costa,3.004348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-17
San Pablo,Contra Costa,3.113636,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-18
San Pablo,Contra Costa,2.621739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-19
San Pablo,Contra Costa,2.981818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-20
San Pablo,Contra Costa,2.813043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-21
San Pablo,Contra Costa,2.354545,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-22
San Pablo,Contra Costa,3.147826,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-23
San Pablo,Contra Costa,2.36087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-24
San Pablo,Contra Costa,2.76087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-25
San Pablo,Contra Costa,3.245455,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-26
San Pablo,Contra Costa,3.617391,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-27
San Pablo,Contra Costa,2.926087,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-28
San Pablo,Contra Costa,3.309091,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-30
San Pablo,Contra Costa,2.904348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-29
San Pablo,Contra Costa,2.43913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-07-31
San Pablo,Contra Costa,2.490909,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-01
San Pablo,Contra Costa,3.104348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-02
San Pablo,Contra Costa,4.968182,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-03
San Pablo,Contra Costa,2.686957,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-04
San Pablo,Contra Costa,2.613636,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-05
San Pablo,Contra Costa,3.413043,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-06
San Pablo,Contra Costa,4.121739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-07
San Pablo,Contra Costa,3.104348,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-08
San Pablo,Contra Costa,3.568182,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-09
San Pablo,Contra Costa,3.786957,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-10
San Pablo,Contra Costa,3.965217,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-11
San Pablo,Contra Costa,4.443478,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-12
San Pablo,Contra Costa,8.168182,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-13
San Pablo,Contra Costa,8.352174,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-14
San Pablo,Contra Costa,8.454545,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-15
San Pablo,Contra Costa,7.173913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-16
San Pablo,Contra Costa,6.918182,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-17
San Pablo,Contra Costa,8.113636,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-19
San Pablo,Contra Costa,6.969565,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-18
San Pablo,Contra Costa,6.321739,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-20
San Pablo,Contra Costa,7.395652,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-21
San Pablo,Contra Costa,6.317391,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-22
San Pablo,Contra Costa,6.127273,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-23
San Pablo,Contra Costa,7.082609,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-24
San Pablo,Contra Costa,4.465217,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-25
San Pablo,Contra Costa,3.378261,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-26
San Pablo,Contra Costa,4.395455,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-27
San Pablo,Contra Costa,4.356522,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-28
San Pablo,Contra Costa,3.463636,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-29
San Pablo,Contra Costa,3.969565,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-30
San Pablo,Contra Costa,5.131818,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-08-31
San Pablo,Contra Costa,4.273913,INSTRUMENTAL - CHEMILUMINESCENCE,1004,2020-09-01
